'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(01_BB_770, 01_HOOFD_480)';'NotChainSuccession';'01_BB_770';'01_HOOFD_480';1.000;0.694;0.513
'RespondedExistence(01_BB_770, 01_HOOFD_490_1)';'RespondedExistence';'01_BB_770';'01_HOOFD_490_1';1.000;0.739;0.609
'NotChainSuccession(01_BB_770, 01_HOOFD_490_1)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_1';1.000;0.739;0.609
'NotChainSuccession(01_BB_770, 01_HOOFD_490_1a)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_1a';1.000;0.367;0.271
'RespondedExistence(01_BB_770, 01_HOOFD_490_2)';'RespondedExistence';'01_BB_770';'01_HOOFD_490_2';0.958;0.708;0.552
'NotChainSuccession(01_BB_770, 01_HOOFD_490_2)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_2';1.000;0.739;0.577
'NotChainSuccession(01_BB_770, 01_HOOFD_490_3)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_3';0.998;0.258;0.191
'RespondedExistence(01_BB_770, 01_HOOFD_490_4)';'RespondedExistence';'01_BB_770';'01_HOOFD_490_4';0.602;0.445;0.229
'NotChainSuccession(01_BB_770, 01_HOOFD_490_4)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_4';1.000;0.514;0.380
'RespondedExistence(01_BB_770, 01_HOOFD_490_5)';'RespondedExistence';'01_BB_770';'01_HOOFD_490_5';0.551;0.407;0.187
'NotChainSuccession(01_BB_770, 01_HOOFD_490_5)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_5';0.998;0.457;0.338
'NotChainSuccession(01_BB_770, 01_HOOFD_490_5a)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_5a';1.000;0.356;0.263
'RespondedExistence(01_BB_770, 01_HOOFD_491)';'RespondedExistence';'01_BB_770';'01_HOOFD_491';0.670;0.495;0.277
'NotChainSuccession(01_BB_770, 01_HOOFD_491)';'NotChainSuccession';'01_BB_770';'01_HOOFD_491';1.000;0.560;0.414
'NotChainSuccession(01_BB_770, 01_HOOFD_494a)';'NotChainSuccession';'01_BB_770';'01_HOOFD_494a';1.000;0.362;0.267
'RespondedExistence(01_BB_770, 01_HOOFD_495)';'RespondedExistence';'01_BB_770';'01_HOOFD_495';0.792;0.585;0.383
'NotChainSuccession(01_BB_770, 01_HOOFD_495)';'NotChainSuccession';'01_BB_770';'01_HOOFD_495';1.000;0.655;0.484
'RespondedExistence(01_BB_770, 01_HOOFD_500)';'RespondedExistence';'01_BB_770';'01_HOOFD_500';0.624;0.462;0.237
'NotChainSuccession(01_BB_770, 01_HOOFD_500)';'NotChainSuccession';'01_BB_770';'01_HOOFD_500';1.000;0.513;0.379
'NotChainSuccession(01_BB_770, 01_HOOFD_510_0)';'NotChainSuccession';'01_BB_770';'01_HOOFD_510_0';1.000;0.358;0.265
'RespondedExistence(01_BB_770, 01_HOOFD_510_1)';'RespondedExistence';'01_BB_770';'01_HOOFD_510_1';0.984;0.727;0.579
'NotChainSuccession(01_BB_770, 01_HOOFD_510_1)';'NotChainSuccession';'01_BB_770';'01_HOOFD_510_1';0.997;0.737;0.586
'RespondedExistence(01_BB_770, 01_HOOFD_510_2)';'RespondedExistence';'01_BB_770';'01_HOOFD_510_2';1.000;0.739;0.599
'NotChainSuccession(01_BB_770, 01_HOOFD_510_2)';'NotChainSuccession';'01_BB_770';'01_HOOFD_510_2';0.998;0.738;0.598
'NotChainSuccession(01_BB_770, 01_HOOFD_510_2a)';'NotChainSuccession';'01_BB_770';'01_HOOFD_510_2a';1.000;0.358;0.265
'RespondedExistence(01_BB_770, 01_HOOFD_510_3)';'RespondedExistence';'01_BB_770';'01_HOOFD_510_3';0.558;0.412;0.191
'NotChainSuccession(01_BB_770, 01_HOOFD_510_3)';'NotChainSuccession';'01_BB_770';'01_HOOFD_510_3';1.000;0.464;0.343
'RespondedExistence(01_BB_770, 01_HOOFD_510_4)';'RespondedExistence';'01_BB_770';'01_HOOFD_510_4';0.541;0.400;0.180
'NotChainSuccession(01_BB_770, 01_HOOFD_510_4)';'NotChainSuccession';'01_BB_770';'01_HOOFD_510_4';1.000;0.450;0.332
'RespondedExistence(01_BB_770, 01_HOOFD_515)';'RespondedExistence';'01_BB_770';'01_HOOFD_515';0.558;0.412;0.191
'NotChainSuccession(01_BB_770, 01_HOOFD_515)';'NotChainSuccession';'01_BB_770';'01_HOOFD_515';1.000;0.464;0.343
'NotChainSuccession(01_BB_770, 01_HOOFD_519)';'NotChainSuccession';'01_BB_770';'01_HOOFD_519';1.000;0.200;0.147
'NotChainSuccession(01_BB_770, 01_HOOFD_520)';'NotChainSuccession';'01_BB_770';'01_HOOFD_520';1.000;0.346;0.256
'NotChainSuccession(01_BB_770, 01_HOOFD_530)';'NotChainSuccession';'01_BB_770';'01_HOOFD_530';0.989;0.335;0.248
'NotChainSuccession(01_BB_770, 01_HOOFD_809)';'NotChainSuccession';'01_BB_770';'01_HOOFD_809';0.990;0.244;0.180
'RespondedExistence(01_BB_770, 01_HOOFD_810)';'RespondedExistence';'01_BB_770';'01_HOOFD_810';0.816;0.603;0.396
'NotChainSuccession(01_BB_770, 01_HOOFD_810)';'NotChainSuccession';'01_BB_770';'01_HOOFD_810';0.546;0.358;0.265
'NotChainSuccession(01_BB_770, 01_HOOFD_811)';'NotChainSuccession';'01_BB_770';'01_HOOFD_811';0.993;0.328;0.243
'RespondedExistence(01_BB_770, 01_HOOFD_814)';'RespondedExistence';'01_BB_770';'01_HOOFD_814';0.546;0.404;0.171
'NotChainSuccession(01_BB_770, 01_HOOFD_814)';'NotChainSuccession';'01_BB_770';'01_HOOFD_814';0.994;0.420;0.311
'RespondedExistence(01_BB_770, 01_HOOFD_815)';'RespondedExistence';'01_BB_770';'01_HOOFD_815';0.546;0.404;0.171
'NotChainSuccession(01_BB_770, 01_HOOFD_815)';'NotChainSuccession';'01_BB_770';'01_HOOFD_815';0.981;0.415;0.307
'RespondedExistence(01_BB_770, 01_HOOFD_820)';'RespondedExistence';'01_BB_770';'01_HOOFD_820';0.764;0.565;0.343
'NotChainSuccession(01_BB_770, 01_HOOFD_820)';'NotChainSuccession';'01_BB_770';'01_HOOFD_820';0.946;0.574;0.425
'RespondedExistence(01_BB_770, 02_DRZ_010)';'RespondedExistence';'01_BB_770';'02_DRZ_010';0.673;0.498;0.347
'NotChainSuccession(01_BB_770, 02_DRZ_010)';'NotChainSuccession';'01_BB_770';'02_DRZ_010';1.000;0.697;0.515
'RespondedExistence(01_BB_770, 03_GBH_005)';'RespondedExistence';'01_BB_770';'03_GBH_005';0.553;0.409;0.209
'NotChainSuccession(01_BB_770, 03_GBH_005)';'NotChainSuccession';'01_BB_770';'03_GBH_005';1.000;0.512;0.378
'RespondedExistence(01_BB_770, 04_BPT_005)';'RespondedExistence';'01_BB_770';'04_BPT_005';0.702;0.519;0.375
'NotChainSuccession(01_BB_770, 04_BPT_005)';'NotChainSuccession';'01_BB_770';'04_BPT_005';1.000;0.722;0.534
'NotSuccession(01_BB_770, 04_BPT_010)';'NotSuccession';'01_BB_770';'04_BPT_010';1.000;0.228;0.169
'NotSuccession(01_BB_770, 04_BPT_020)';'NotSuccession';'01_BB_770';'04_BPT_020';1.000;0.250;0.185
'NotSuccession(01_BB_770, 04_BPT_030)';'NotSuccession';'01_BB_770';'04_BPT_030';1.000;0.234;0.173
'NotSuccession(01_BB_770, 05_EIND_010)';'NotSuccession';'01_BB_770';'05_EIND_010';1.000;0.637;0.471
'NotSuccession(01_BB_770, 06_VD_010)';'NotSuccession';'01_BB_770';'06_VD_010';1.000;0.335;0.248
'RespondedExistence(01_BB_770, 08_AWB45_005)';'RespondedExistence';'01_BB_770';'08_AWB45_005';0.582;0.430;0.238
'NotChainSuccession(01_BB_770, 08_AWB45_005)';'NotChainSuccession';'01_BB_770';'08_AWB45_005';1.000;0.554;0.410
'NotSuccession(01_BB_770, 08_AWB45_010)';'NotSuccession';'01_BB_770';'08_AWB45_010';1.000;0.209;0.155
'NotSuccession(01_BB_770, 08_AWB45_020_1)';'NotSuccession';'01_BB_770';'08_AWB45_020_1';1.000;0.206;0.152
'NotSuccession(01_BB_770, 08_AWB45_020_2)';'NotSuccession';'01_BB_770';'08_AWB45_020_2';1.000;0.204;0.151
'NotSuccession(01_BB_770, 08_AWB45_030)';'NotSuccession';'01_BB_770';'08_AWB45_030';1.000;0.189;0.139
'RespondedExistence(01_BB_770, 09_AH_I_010)';'RespondedExistence';'01_BB_770';'09_AH_I_010';1.000;0.739;0.620
'NotChainSuccession(01_BB_770, 09_AH_I_010)';'NotChainSuccession';'01_BB_770';'09_AH_I_010';1.000;0.739;0.620
'RespondedExistence(01_BB_770, 11_AH_II_010)';'RespondedExistence';'01_BB_770';'11_AH_II_010';0.707;0.523;0.317
'NotChainSuccession(01_BB_770, 11_AH_II_010)';'NotChainSuccession';'01_BB_770';'11_AH_II_010';1.000;0.607;0.449
'NotChainSuccession(01_BB_770, 13_CRD_010)';'NotChainSuccession';'01_BB_770';'13_CRD_010';1.000;0.351;0.259
'NotChainSuccession(01_BB_770, 16_LGSD_010)';'NotChainSuccession';'01_BB_770';'16_LGSD_010';1.000;0.219;0.162
'NotChainSuccession(01_BB_770, 16_LGSV_010)';'NotChainSuccession';'01_BB_770';'16_LGSV_010';1.000;0.292;0.216
'AlternatePrecedence(01_HOOFD_010, 01_BB_770)';'AlternatePrecedence';'01_BB_770';'01_HOOFD_010';1.000;0.998;0.737
'AlternatePrecedence(01_HOOFD_030_2, 01_BB_770)';'AlternatePrecedence';'01_BB_770';'01_HOOFD_030_2';0.963;0.904;0.668
'AlternatePrecedence(01_HOOFD_065_2, 01_BB_770)';'AlternatePrecedence';'01_BB_770';'01_HOOFD_065_2';0.620;0.343;0.253
'AlternatePrecedence(05_EIND_010, 01_BB_770)';'AlternatePrecedence';'01_BB_770';'05_EIND_010';0.688;0.438;0.324
'AtMostOne(01_BB_775)';'AtMostOne';'01_BB_775';;1.000;0.412;0.170
'AlternatePrecedence(01_BB_540, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_BB_540';0.854;0.533;0.220
'NotSuccession(01_BB_775, 01_BB_540)';'NotSuccession';'01_BB_775';'01_BB_540';1.000;0.412;0.257
'RespondedExistence(01_BB_775, 01_BB_770)';'RespondedExistence';'01_BB_775';'01_BB_770';1.000;0.412;0.305
'NotChainSuccession(01_BB_775, 01_BB_770)';'NotChainSuccession';'01_BB_775';'01_BB_770';0.908;0.374;0.277
'RespondedExistence(01_BB_775, 01_HOOFD_010)';'RespondedExistence';'01_BB_775';'01_HOOFD_010';1.000;0.412;0.411
'NotChainSuccession(01_BB_775, 01_HOOFD_010)';'NotChainSuccession';'01_BB_775';'01_HOOFD_010';1.000;0.412;0.411
'NotSuccession(01_BB_775, 01_HOOFD_011)';'NotSuccession';'01_BB_775';'01_HOOFD_011';1.000;0.412;0.292
'RespondedExistence(01_BB_775, 01_HOOFD_015)';'RespondedExistence';'01_BB_775';'01_HOOFD_015';1.000;0.412;0.411
'NotChainSuccession(01_BB_775, 01_HOOFD_015)';'NotChainSuccession';'01_BB_775';'01_HOOFD_015';1.000;0.412;0.411
'NotSuccession(01_BB_775, 01_HOOFD_020)';'NotSuccession';'01_BB_775';'01_HOOFD_020';1.000;0.412;0.410
'RespondedExistence(01_BB_775, 01_HOOFD_030_1)';'RespondedExistence';'01_BB_775';'01_HOOFD_030_1';0.997;0.411;0.389
'NotChainSuccession(01_BB_775, 01_HOOFD_030_1)';'NotChainSuccession';'01_BB_775';'01_HOOFD_030_1';1.000;0.412;0.390
'RespondedExistence(01_BB_775, 01_HOOFD_030_2)';'RespondedExistence';'01_BB_775';'01_HOOFD_030_2';0.997;0.411;0.386
'NotChainSuccession(01_BB_775, 01_HOOFD_030_2)';'NotChainSuccession';'01_BB_775';'01_HOOFD_030_2';1.000;0.412;0.387
'NotSuccession(01_BB_775, 01_HOOFD_050)';'NotSuccession';'01_BB_775';'01_HOOFD_050';1.000;0.412;0.174
'RespondedExistence(01_BB_775, 01_HOOFD_061)';'RespondedExistence';'01_BB_775';'01_HOOFD_061';0.752;0.310;0.125
'NotChainSuccession(01_BB_775, 01_HOOFD_061)';'NotChainSuccession';'01_BB_775';'01_HOOFD_061';1.000;0.404;0.166
'NotSuccession(01_BB_775, 01_HOOFD_065_0)';'NotSuccession';'01_BB_775';'01_HOOFD_065_0';1.000;0.412;0.182
'NotSuccession(01_BB_775, 01_HOOFD_065_1)';'NotSuccession';'01_BB_775';'01_HOOFD_065_1';1.000;0.412;0.228
'NotSuccession(01_BB_775, 01_HOOFD_065_2)';'NotSuccession';'01_BB_775';'01_HOOFD_065_2';1.000;0.412;0.228
'NotSuccession(01_BB_775, 01_HOOFD_090)';'NotSuccession';'01_BB_775';'01_HOOFD_090';1.000;0.338;0.139
'NotCoExistence(01_BB_775, 01_HOOFD_110)';'NotCoExistence';'01_BB_775';'01_HOOFD_110';1.000;0.385;0.159
'NotSuccession(01_BB_775, 01_HOOFD_110_0)';'NotSuccession';'01_BB_775';'01_HOOFD_110_0';1.000;0.412;0.171
'NotChainSuccession(01_BB_775, 01_HOOFD_110_1)';'NotChainSuccession';'01_BB_775';'01_HOOFD_110_1';1.000;0.327;0.135
'NotChainSuccession(01_BB_775, 01_HOOFD_110_2)';'NotChainSuccession';'01_BB_775';'01_HOOFD_110_2';1.000;0.337;0.139
'NotCoExistence(01_BB_775, 01_HOOFD_120)';'NotCoExistence';'01_BB_775';'01_HOOFD_120';1.000;0.371;0.153
'NotSuccession(01_BB_775, 01_HOOFD_180)';'NotSuccession';'01_BB_775';'01_HOOFD_180';1.000;0.412;0.378
'RespondedExistence(01_BB_775, 01_HOOFD_195)';'RespondedExistence';'01_BB_775';'01_HOOFD_195';1.000;0.412;0.300
'NotChainSuccession(01_BB_775, 01_HOOFD_195)';'NotChainSuccession';'01_BB_775';'01_HOOFD_195';0.996;0.411;0.299
'NotSuccession(01_BB_775, 01_HOOFD_200)';'NotSuccession';'01_BB_775';'01_HOOFD_200';1.000;0.412;0.351
'NotCoExistence(01_BB_775, 01_HOOFD_250)';'NotCoExistence';'01_BB_775';'01_HOOFD_250';1.000;0.326;0.134
'RespondedExistence(01_BB_775, 01_HOOFD_250_1)';'RespondedExistence';'01_BB_775';'01_HOOFD_250_1';0.977;0.403;0.198
'NotChainSuccession(01_BB_775, 01_HOOFD_250_1)';'NotChainSuccession';'01_BB_775';'01_HOOFD_250_1';0.997;0.411;0.202
'RespondedExistence(01_BB_775, 01_HOOFD_250_2)';'RespondedExistence';'01_BB_775';'01_HOOFD_250_2';0.977;0.403;0.198
'NotChainSuccession(01_BB_775, 01_HOOFD_250_2)';'NotChainSuccession';'01_BB_775';'01_HOOFD_250_2';1.000;0.412;0.203
'NotCoExistence(01_BB_775, 01_HOOFD_260)';'NotCoExistence';'01_BB_775';'01_HOOFD_260';1.000;0.325;0.134
'NotSuccession(01_BB_775, 01_HOOFD_330)';'NotSuccession';'01_BB_775';'01_HOOFD_330';1.000;0.412;0.312
'RespondedExistence(01_BB_775, 01_HOOFD_370)';'RespondedExistence';'01_BB_775';'01_HOOFD_370';0.787;0.325;0.229
'NotChainSuccession(01_BB_775, 01_HOOFD_370)';'NotChainSuccession';'01_BB_775';'01_HOOFD_370';1.000;0.412;0.291
'RespondedExistence(01_BB_775, 01_HOOFD_375)';'RespondedExistence';'01_BB_775';'01_HOOFD_375';1.000;0.412;0.346
'NotChainSuccession(01_BB_775, 01_HOOFD_375)';'NotChainSuccession';'01_BB_775';'01_HOOFD_375';0.998;0.411;0.345
'NotSuccession(01_BB_775, 01_HOOFD_380)';'NotSuccession';'01_BB_775';'01_HOOFD_380';1.000;0.412;0.346
'NotSuccession(01_BB_775, 01_HOOFD_430)';'NotSuccession';'01_BB_775';'01_HOOFD_430';1.000;0.412;0.286
'NotSuccession(01_BB_775, 01_HOOFD_480)';'NotSuccession';'01_BB_775';'01_HOOFD_480';1.000;0.412;0.286
'RespondedExistence(01_BB_775, 01_HOOFD_490_1)';'RespondedExistence';'01_BB_775';'01_HOOFD_490_1';1.000;0.412;0.340
'NotChainSuccession(01_BB_775, 01_HOOFD_490_1)';'NotChainSuccession';'01_BB_775';'01_HOOFD_490_1';1.000;0.412;0.340
'NotChainSuccession(01_BB_775, 01_HOOFD_490_1a)';'NotChainSuccession';'01_BB_775';'01_HOOFD_490_1a';0.991;0.363;0.150
'NotSuccession(01_BB_775, 01_HOOFD_490_2)';'NotSuccession';'01_BB_775';'01_HOOFD_490_2';1.000;0.412;0.322
'RespondedExistence(01_BB_775, 01_HOOFD_490_4)';'RespondedExistence';'01_BB_775';'01_HOOFD_490_4';1.000;0.412;0.212
'NotChainSuccession(01_BB_775, 01_HOOFD_490_4)';'NotChainSuccession';'01_BB_775';'01_HOOFD_490_4';0.995;0.410;0.211
'RespondedExistence(01_BB_775, 01_HOOFD_490_5)';'RespondedExistence';'01_BB_775';'01_HOOFD_490_5';0.988;0.407;0.187
'NotChainSuccession(01_BB_775, 01_HOOFD_490_5)';'NotChainSuccession';'01_BB_775';'01_HOOFD_490_5';1.000;0.412;0.189
'NotChainSuccession(01_BB_775, 01_HOOFD_490_5a)';'NotChainSuccession';'01_BB_775';'01_HOOFD_490_5a';0.994;0.354;0.146
'NotSuccession(01_BB_775, 01_HOOFD_491)';'NotSuccession';'01_BB_775';'01_HOOFD_491';1.000;0.412;0.231
'NotChainSuccession(01_BB_775, 01_HOOFD_494a)';'NotChainSuccession';'01_BB_775';'01_HOOFD_494a';0.997;0.361;0.149
'RespondedExistence(01_BB_775, 01_HOOFD_495)';'RespondedExistence';'01_BB_775';'01_HOOFD_495';1.000;0.412;0.270
'NotChainSuccession(01_BB_775, 01_HOOFD_495)';'NotChainSuccession';'01_BB_775';'01_HOOFD_495';0.991;0.409;0.268
'NotSuccession(01_BB_775, 01_HOOFD_500)';'NotSuccession';'01_BB_775';'01_HOOFD_500';1.000;0.412;0.212
'NotSuccession(01_BB_775, 01_HOOFD_510_0)';'NotSuccession';'01_BB_775';'01_HOOFD_510_0';1.000;0.358;0.148
'RespondedExistence(01_BB_775, 01_HOOFD_510_1)';'RespondedExistence';'01_BB_775';'01_HOOFD_510_1';0.971;0.400;0.318
'NotChainSuccession(01_BB_775, 01_HOOFD_510_1)';'NotChainSuccession';'01_BB_775';'01_HOOFD_510_1';0.992;0.409;0.325
'RespondedExistence(01_BB_775, 01_HOOFD_510_2)';'RespondedExistence';'01_BB_775';'01_HOOFD_510_2';1.000;0.412;0.334
'NotChainSuccession(01_BB_775, 01_HOOFD_510_2)';'NotChainSuccession';'01_BB_775';'01_HOOFD_510_2';1.000;0.412;0.334
'NotChainSuccession(01_BB_775, 01_HOOFD_510_2a)';'NotChainSuccession';'01_BB_775';'01_HOOFD_510_2a';0.991;0.355;0.146
'RespondedExistence(01_BB_775, 01_HOOFD_510_3)';'RespondedExistence';'01_BB_775';'01_HOOFD_510_3';1.000;0.412;0.191
'NotChainSuccession(01_BB_775, 01_HOOFD_510_3)';'NotChainSuccession';'01_BB_775';'01_HOOFD_510_3';0.995;0.410;0.190
'RespondedExistence(01_BB_775, 01_HOOFD_510_4)';'RespondedExistence';'01_BB_775';'01_HOOFD_510_4';0.971;0.400;0.180
'NotChainSuccession(01_BB_775, 01_HOOFD_510_4)';'NotChainSuccession';'01_BB_775';'01_HOOFD_510_4';0.997;0.411;0.185
'RespondedExistence(01_BB_775, 01_HOOFD_515)';'RespondedExistence';'01_BB_775';'01_HOOFD_515';1.000;0.412;0.191
'NotChainSuccession(01_BB_775, 01_HOOFD_515)';'NotChainSuccession';'01_BB_775';'01_HOOFD_515';0.989;0.408;0.189
'NotCoExistence(01_BB_775, 01_HOOFD_520)';'NotCoExistence';'01_BB_775';'01_HOOFD_520';1.000;0.346;0.143
'NotCoExistence(01_BB_775, 01_HOOFD_530)';'NotCoExistence';'01_BB_775';'01_HOOFD_530';1.000;0.339;0.140
'RespondedExistence(01_BB_775, 01_HOOFD_810)';'RespondedExistence';'01_BB_775';'01_HOOFD_810';0.997;0.411;0.270
'NotChainSuccession(01_BB_775, 01_HOOFD_810)';'NotChainSuccession';'01_BB_775';'01_HOOFD_810';0.948;0.391;0.257
'RespondedExistence(01_BB_775, 01_HOOFD_814)';'RespondedExistence';'01_BB_775';'01_HOOFD_814';0.980;0.404;0.171
'NotChainSuccession(01_BB_775, 01_HOOFD_814)';'NotChainSuccession';'01_BB_775';'01_HOOFD_814';0.859;0.354;0.150
'RespondedExistence(01_BB_775, 01_HOOFD_815)';'RespondedExistence';'01_BB_775';'01_HOOFD_815';0.980;0.404;0.171
'NotChainSuccession(01_BB_775, 01_HOOFD_815)';'NotChainSuccession';'01_BB_775';'01_HOOFD_815';0.819;0.338;0.143
'RespondedExistence(01_BB_775, 01_HOOFD_820)';'RespondedExistence';'01_BB_775';'01_HOOFD_820';0.977;0.403;0.244
'NotChainSuccession(01_BB_775, 01_HOOFD_820)';'NotChainSuccession';'01_BB_775';'01_HOOFD_820';0.920;0.379;0.230
'NotSuccession(01_BB_775, 02_DRZ_010)';'NotSuccession';'01_BB_775';'02_DRZ_010';1.000;0.412;0.287
'NotSuccession(01_BB_775, 03_GBH_005)';'NotSuccession';'01_BB_775';'03_GBH_005';1.000;0.412;0.211
'NotSuccession(01_BB_775, 04_BPT_005)';'NotSuccession';'01_BB_775';'04_BPT_005';1.000;0.412;0.298
'NotSuccession(01_BB_775, 05_EIND_010)';'NotSuccession';'01_BB_775';'05_EIND_010';1.000;0.412;0.263
'NotSuccession(01_BB_775, 06_VD_010)';'NotSuccession';'01_BB_775';'06_VD_010';1.000;0.335;0.138
'NotSuccession(01_BB_775, 08_AWB45_005)';'NotSuccession';'01_BB_775';'08_AWB45_005';1.000;0.412;0.228
'NotSuccession(01_BB_775, 09_AH_I_010)';'NotSuccession';'01_BB_775';'09_AH_I_010';1.000;0.412;0.346
'NotSuccession(01_BB_775, 11_AH_II_010)';'NotSuccession';'01_BB_775';'11_AH_II_010';1.000;0.412;0.250
'NotSuccession(01_BB_775, 13_CRD_010)';'NotSuccession';'01_BB_775';'13_CRD_010';1.000;0.351;0.145
'AlternatePrecedence(01_HOOFD_011, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_011';1.000;0.709;0.292
'AlternatePrecedence(01_HOOFD_020, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_020';1.000;0.995;0.410
'AlternatePrecedence(01_HOOFD_065_0, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_065_0';0.758;0.335;0.138
'AlternatePrecedence(01_HOOFD_110_0, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_110_0';0.758;0.315;0.130
'AlternatePrecedence(01_HOOFD_180, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_180';1.000;0.916;0.378
'AlternatePrecedence(01_HOOFD_200, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_200';0.994;0.846;0.349
'AlternatePrecedence(01_HOOFD_330, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_330';1.000;0.756;0.312
'AlternatePrecedence(01_HOOFD_380, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_380';1.000;0.839;0.346
'AlternatePrecedence(01_HOOFD_430, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_430';0.854;0.593;0.245
'AlternatePrecedence(01_HOOFD_480, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_480';0.854;0.592;0.244
'AlternatePrecedence(01_HOOFD_490_2, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_490_2';1.000;0.780;0.322
'AlternatePrecedence(01_HOOFD_491, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_491';0.988;0.554;0.228
'AlternatePrecedence(01_HOOFD_500, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'01_HOOFD_500';1.000;0.513;0.212
'AlternatePrecedence(02_DRZ_010, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'02_DRZ_010';1.000;0.697;0.287
'AlternatePrecedence(03_GBH_005, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'03_GBH_005';0.755;0.387;0.159
'AlternatePrecedence(04_BPT_005, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'04_BPT_005';1.000;0.722;0.298
'AlternatePrecedence(05_EIND_010, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'05_EIND_010';0.624;0.397;0.164
'AlternatePrecedence(08_AWB45_005, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'08_AWB45_005';1.000;0.554;0.228
'AlternatePrecedence(09_AH_I_010, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'09_AH_I_010';1.000;0.839;0.346
'AlternatePrecedence(11_AH_II_010, 01_BB_775)';'AlternatePrecedence';'01_BB_775';'11_AH_II_010';0.983;0.596;0.246
'AtMostOne(01_HOOFD_010)';'AtMostOne';'01_HOOFD_010';;1.000;0.998;0.995
'Participation(01_HOOFD_010)';'Participation';'01_HOOFD_010';;0.998;0.995;0.993
'RespondedExistence(01_HOOFD_010, 01_BB_540)';'RespondedExistence';'01_HOOFD_010';'01_BB_540';0.625;0.624;0.389
'NotChainSuccession(01_HOOFD_010, 01_BB_540)';'NotChainSuccession';'01_HOOFD_010';'01_BB_540';1.000;0.624;0.622
'NotChainSuccession(01_HOOFD_010, 01_BB_630)';'NotChainSuccession';'01_HOOFD_010';'01_BB_630';1.000;0.147;0.146
'AlternateResponse(01_HOOFD_010, 01_BB_770)';'AlternateResponse';'01_HOOFD_010';'01_BB_770';0.741;0.739;0.546
'NotChainSuccession(01_HOOFD_010, 01_BB_770)';'NotChainSuccession';'01_HOOFD_010';'01_BB_770';1.000;0.739;0.737
'NotChainSuccession(01_HOOFD_010, 01_BB_775)';'NotChainSuccession';'01_HOOFD_010';'01_BB_775';1.000;0.412;0.411
'RespondedExistence(01_HOOFD_010, 01_HOOFD_011)';'RespondedExistence';'01_HOOFD_010';'01_HOOFD_011';0.711;0.709;0.503
'RespondedExistence(01_HOOFD_010, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_010';'01_HOOFD_015';0.999;0.996;0.993
'NotChainSuccession(01_HOOFD_010, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_010';'01_HOOFD_015';0.871;0.868;0.866
'RespondedExistence(01_HOOFD_010, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_010';'01_HOOFD_020';0.998;0.995;0.990
'NotChainSuccession(01_HOOFD_010, 01_HOOFD_020)';'NotChainSuccession';'01_HOOFD_010';'01_HOOFD_020';0.993;0.988;0.986
'RespondedExistence(01_HOOFD_010, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_010';'01_HOOFD_030_1';0.948;0.946;0.895
'NotChainSuccession(01_HOOFD_010, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_010';'01_HOOFD_030_1';0.991;0.938;0.935
'RespondedExistence(01_HOOFD_010, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_010';'01_HOOFD_030_2';0.941;0.939;0.881
'NotChainSuccession(01_HOOFD_010, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_010';'01_HOOFD_030_2';0.818;0.768;0.766
'NotChainSuccession(01_HOOFD_010, 01_HOOFD_040)';'NotChainSuccession';'01_HOOFD_010';'01_HOOFD_040';1.000;0.282;0.282
