'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'AlternateResponse(01_HOOFD_011, 01_HOOFD_510_1)';'AlternateResponse';'01_HOOFD_011';'01_HOOFD_510_1';0.761;0.504;0.376
'NotChainSuccession(01_HOOFD_011, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_011';'01_HOOFD_510_1';1.000;0.662;0.494
'AlternateResponse(01_HOOFD_011, 01_HOOFD_510_2)';'AlternateResponse';'01_HOOFD_011';'01_HOOFD_510_2';0.773;0.512;0.384
'NotChainSuccession(01_HOOFD_011, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_011';'01_HOOFD_510_2';1.000;0.662;0.497
'NotChainSuccession(01_HOOFD_011, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_011';'01_HOOFD_510_2a';1.000;0.324;0.215
'AlternateResponse(01_HOOFD_011, 01_HOOFD_510_3)';'AlternateResponse';'01_HOOFD_011';'01_HOOFD_510_3';0.621;0.411;0.169
'NotChainSuccession(01_HOOFD_011, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_011';'01_HOOFD_510_3';1.000;0.411;0.272
'AlternateResponse(01_HOOFD_011, 01_HOOFD_510_4)';'AlternateResponse';'01_HOOFD_011';'01_HOOFD_510_4';0.606;0.401;0.161
'NotChainSuccession(01_HOOFD_011, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_011';'01_HOOFD_510_4';1.000;0.401;0.266
'AlternateResponse(01_HOOFD_011, 01_HOOFD_515)';'AlternateResponse';'01_HOOFD_011';'01_HOOFD_515';0.621;0.411;0.169
'NotChainSuccession(01_HOOFD_011, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_011';'01_HOOFD_515';1.000;0.411;0.272
'NotChainSuccession(01_HOOFD_011, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_011';'01_HOOFD_520';1.000;0.342;0.226
'NotChainSuccession(01_HOOFD_011, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_011';'01_HOOFD_530';1.000;0.334;0.221
'RespondedExistence(01_HOOFD_011, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_011';'02_DRZ_010';0.986;0.653;0.428
'NotChainSuccession(01_HOOFD_011, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_011';'02_DRZ_010';0.999;0.655;0.434
'RespondedExistence(01_HOOFD_011, 04_BPT_005)';'RespondedExistence';'01_HOOFD_011';'04_BPT_005';0.979;0.648;0.433
'NotChainSuccession(01_HOOFD_011, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_011';'04_BPT_005';1.000;0.662;0.443
'NotChainSuccession(01_HOOFD_011, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_011';'05_EIND_010';0.875;0.355;0.235
'NotChainSuccession(01_HOOFD_011, 06_VD_010)';'NotChainSuccession';'01_HOOFD_011';'06_VD_010';1.000;0.331;0.219
'RespondedExistence(01_HOOFD_011, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_011';'08_AWB45_005';0.753;0.499;0.252
'NotChainSuccession(01_HOOFD_011, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_011';'08_AWB45_005';1.000;0.505;0.334
'NotChainSuccession(01_HOOFD_011, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_011';'08_AWB45_010';1.000;0.256;0.170
'NotChainSuccession(01_HOOFD_011, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_011';'08_AWB45_020_1';1.000;0.244;0.162
'NotChainSuccession(01_HOOFD_011, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_011';'08_AWB45_020_2';1.000;0.240;0.159
'NotChainSuccession(01_HOOFD_011, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_011';'08_AWB45_030';1.000;0.238;0.157
'NotChainSuccession(01_HOOFD_011, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_011';'08_AWB45_040';1.000;0.206;0.136
'RespondedExistence(01_HOOFD_011, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_011';'09_AH_I_010';0.795;0.526;0.408
'NotChainSuccession(01_HOOFD_011, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_011';'09_AH_I_010';1.000;0.662;0.513
'RespondedExistence(01_HOOFD_011, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_011';'11_AH_II_010';0.773;0.512;0.281
'NotChainSuccession(01_HOOFD_011, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_011';'11_AH_II_010';1.000;0.549;0.363
'NotChainSuccession(01_HOOFD_011, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_011';'13_CRD_010';1.000;0.313;0.207
'AtMostOne(01_HOOFD_015)';'AtMostOne';'01_HOOFD_015';;1.000;1.000;1.000
'Participation(01_HOOFD_015)';'Participation';'01_HOOFD_015';;1.000;1.000;1.000
'AlternatePrecedence(01_HOOFD_011, 01_HOOFD_015)';'AlternatePrecedence';'01_HOOFD_015';'01_HOOFD_011';0.662;0.439;0.439
'NotChainSuccession(01_HOOFD_015, 01_BB_770)';'NotChainSuccession';'01_HOOFD_015';'01_BB_770';1.000;0.131;0.131
'CoExistence(01_HOOFD_015, 01_HOOFD_010)';'CoExistence';'01_HOOFD_015';'01_HOOFD_010';1.000;1.000;1.000
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_010';0.997;0.997;0.997
'NotSuccession(01_HOOFD_015, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_015';'01_HOOFD_011';1.000;0.662;0.662
'RespondedExistence(01_HOOFD_015, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_020';0.996;0.996;0.992
'RespondedExistence(01_HOOFD_015, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_030_1';0.927;0.927;0.859
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_030_1';0.919;0.851;0.851
'RespondedExistence(01_HOOFD_015, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_030_2';0.878;0.878;0.771
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_030_2';0.926;0.813;0.813
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_040)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_040';0.996;0.327;0.327
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_050';1.000;0.392;0.392
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_055)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_055';1.000;0.141;0.141
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_060)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_060';0.996;0.317;0.317
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_061';0.908;0.451;0.451
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_065_0';1.000;0.420;0.420
'RespondedExistence(01_HOOFD_015, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_065_1';0.542;0.542;0.294
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_065_1';0.995;0.539;0.539
'RespondedExistence(01_HOOFD_015, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_065_2';0.543;0.543;0.295
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_065_2';0.999;0.542;0.542
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_090';0.999;0.212;0.212
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_100';1.000;0.168;0.168
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_100_0)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_100_0';1.000;0.335;0.335
'RespondedExistence(01_HOOFD_015, 01_HOOFD_101)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_101';0.703;0.703;0.494
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_101';0.902;0.634;0.634
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_110';0.997;0.388;0.388
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_110_0';0.993;0.384;0.384
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_110_1';1.000;0.143;0.143
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_110_2';0.999;0.166;0.166
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_120';0.996;0.366;0.366
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_130';1.000;0.188;0.188
'RespondedExistence(01_HOOFD_015, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_180';0.865;0.865;0.748
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_180';0.996;0.861;0.861
'RespondedExistence(01_HOOFD_015, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_195';0.659;0.659;0.434
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_195';1.000;0.659;0.659
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_196';1.000;0.268;0.268
'RespondedExistence(01_HOOFD_015, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_200';0.781;0.781;0.609
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_200';0.997;0.778;0.778
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_250';1.000;0.325;0.325
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_250_1';1.000;0.368;0.368
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_250_2';1.000;0.368;0.368
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_260';1.000;0.324;0.324
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_270';1.000;0.165;0.165
'RespondedExistence(01_HOOFD_015, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_330';0.700;0.700;0.490
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_330';1.000;0.700;0.700
'RespondedExistence(01_HOOFD_015, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_370';0.666;0.666;0.444
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_370';0.999;0.666;0.666
'RespondedExistence(01_HOOFD_015, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_375';0.775;0.775;0.600
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_375';1.000;0.775;0.775
'RespondedExistence(01_HOOFD_015, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_380';0.773;0.773;0.598
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_380';1.000;0.773;0.773
'RespondedExistence(01_HOOFD_015, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_430';0.706;0.706;0.498
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_430';1.000;0.706;0.706
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_470';1.000;0.206;0.206
'RespondedExistence(01_HOOFD_015, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_480';0.709;0.709;0.503
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_480';1.000;0.709;0.709
'RespondedExistence(01_HOOFD_015, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_490_1';0.768;0.768;0.590
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_1';1.000;0.768;0.768
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_1a';1.000;0.331;0.331
'RespondedExistence(01_HOOFD_015, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_490_2';0.722;0.722;0.522
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_2';0.999;0.722;0.722
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_3';1.000;0.303;0.303
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_4';1.000;0.460;0.460
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_5';1.000;0.364;0.364
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_490_5a';0.999;0.296;0.296
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_491';1.000;0.460;0.460
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_494a';0.999;0.297;0.297
'RespondedExistence(01_HOOFD_015, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_495';0.616;0.616;0.380
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_495';1.000;0.616;0.616
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_500';1.000;0.467;0.467
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_0';1.000;0.329;0.329
'RespondedExistence(01_HOOFD_015, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_510_1';0.746;0.746;0.557
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_1';1.000;0.746;0.746
'RespondedExistence(01_HOOFD_015, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_015';'01_HOOFD_510_2';0.750;0.750;0.562
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_2';1.000;0.750;0.750
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_2a';1.000;0.324;0.324
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_3';1.000;0.411;0.411
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_510_4';1.000;0.401;0.401
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_515';1.000;0.411;0.411
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_519';1.000;0.188;0.188
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_520';1.000;0.342;0.342
'NotChainSuccession(01_HOOFD_015, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_015';'01_HOOFD_530';1.000;0.334;0.334
'RespondedExistence(01_HOOFD_015, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_015';'02_DRZ_010';0.656;0.656;0.430
'NotChainSuccession(01_HOOFD_015, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_015';'02_DRZ_010';0.992;0.650;0.650
'NotChainSuccession(01_HOOFD_015, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_015';'03_GBH_005';0.993;0.140;0.140
'RespondedExistence(01_HOOFD_015, 04_BPT_005)';'RespondedExistence';'01_HOOFD_015';'04_BPT_005';0.669;0.669;0.447
'NotChainSuccession(01_HOOFD_015, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_015';'04_BPT_005';1.000;0.669;0.669
'NotChainSuccession(01_HOOFD_015, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_015';'05_EIND_010';0.911;0.370;0.370
'NotChainSuccession(01_HOOFD_015, 06_VD_010)';'NotChainSuccession';'01_HOOFD_015';'06_VD_010';0.999;0.331;0.331
'RespondedExistence(01_HOOFD_015, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_015';'08_AWB45_005';0.505;0.505;0.255
'NotChainSuccession(01_HOOFD_015, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_005';0.996;0.503;0.503
'NotChainSuccession(01_HOOFD_015, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_010';1.000;0.256;0.256
'NotChainSuccession(01_HOOFD_015, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_020_1';1.000;0.244;0.244
'NotChainSuccession(01_HOOFD_015, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_020_2';1.000;0.240;0.240
'NotChainSuccession(01_HOOFD_015, 08_AWB45_025)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_025';0.999;0.151;0.151
'NotChainSuccession(01_HOOFD_015, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_030';1.000;0.238;0.238
'NotChainSuccession(01_HOOFD_015, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_015';'08_AWB45_040';1.000;0.206;0.206
'RespondedExistence(01_HOOFD_015, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_015';'09_AH_I_010';0.775;0.775;0.600
'NotChainSuccession(01_HOOFD_015, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_015';'09_AH_I_010';1.000;0.775;0.775
'RespondedExistence(01_HOOFD_015, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_015';'11_AH_II_010';0.549;0.549;0.301
'NotChainSuccession(01_HOOFD_015, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_015';'11_AH_II_010';0.999;0.548;0.548
'NotChainSuccession(01_HOOFD_015, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_015';'13_CRD_010';1.000;0.313;0.313
'AtMostOne(01_HOOFD_020)';'AtMostOne';'01_HOOFD_020';;1.000;0.996;0.992
'Participation(01_HOOFD_020)';'Participation';'01_HOOFD_020';;0.996;0.992;0.988
'NotChainSuccession(01_HOOFD_020, 01_BB_770)';'NotChainSuccession';'01_HOOFD_020';'01_BB_770';1.000;0.131;0.130
'RespondedExistence(01_HOOFD_020, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_010';1.000;0.996;0.996
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_010';1.000;0.996;0.996
'RespondedExistence(01_HOOFD_020, 01_HOOFD_011)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_011';0.663;0.661;0.437
'NotSuccession(01_HOOFD_020, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_020';'01_HOOFD_011';0.999;0.662;0.659
'RespondedExistence(01_HOOFD_020, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_015';1.000;0.996;0.996
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_015';0.983;0.979;0.979
'AlternateResponse(01_HOOFD_020, 01_HOOFD_030_1)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_030_1';0.930;0.927;0.859
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_030_1';0.573;0.531;0.529
'RespondedExistence(01_HOOFD_020, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_030_2';0.882;0.878;0.771
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_030_2';0.824;0.723;0.720
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_040)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_040';0.940;0.308;0.307
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_050';1.000;0.392;0.390
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_055)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_055';1.000;0.141;0.140
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_060)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_060';1.000;0.318;0.316
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_061';0.993;0.494;0.492
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_065_0';0.999;0.419;0.417
'AlternateResponse(01_HOOFD_020, 01_HOOFD_065_1)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_065_1';0.544;0.542;0.294
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_065_1';1.000;0.542;0.540
'RespondedExistence(01_HOOFD_020, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_065_2';0.545;0.543;0.295
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_065_2';0.996;0.541;0.538
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_090';1.000;0.212;0.211
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_100';0.999;0.167;0.167
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_100_0)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_100_0';0.999;0.335;0.333
'RespondedExistence(01_HOOFD_020, 01_HOOFD_101)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_101';0.706;0.703;0.494
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_101';0.997;0.701;0.698
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_110';1.000;0.389;0.388
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_110_0';1.000;0.387;0.385
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_110_1';1.000;0.143;0.142
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_110_2';1.000;0.166;0.165
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_120';1.000;0.367;0.365
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_130';1.000;0.188;0.187
'RespondedExistence(01_HOOFD_020, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_180';0.869;0.865;0.748
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_180';1.000;0.865;0.861
'AlternateResponse(01_HOOFD_020, 01_HOOFD_195)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_195';0.662;0.659;0.434
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_195';1.000;0.659;0.656
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_196';1.000;0.268;0.267
'RespondedExistence(01_HOOFD_020, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_200';0.784;0.781;0.609
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_200';1.000;0.781;0.777
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_250';1.000;0.325;0.324
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_250_1';1.000;0.368;0.366
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_250_2';1.000;0.368;0.366
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_260';1.000;0.324;0.322
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_270';1.000;0.165;0.164
'RespondedExistence(01_HOOFD_020, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_020';'01_HOOFD_330';0.703;0.700;0.490
'NotChainSuccession(01_HOOFD_020, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_020';'01_HOOFD_330';1.000;0.700;0.697
'AlternateResponse(01_HOOFD_020, 01_HOOFD_370)';'AlternateResponse';'01_HOOFD_020';'01_HOOFD_370';0.669;0.666;0.444
